Data;Hora Chegada;Chamada; Hora Chamada;Guiche;Tempo Espera
2016/02/10;16:37:50;A123;16:41:25;5;3
2016/02/10;16:39:33;A124;16:41:29;6;1
2016/02/10;16:39:38;A125;16:41:33;6;1
2016/02/10;16:39:54;A126;16:41:39;6;1
2016/02/10;16:42:34;A127;16:44:25;3;1
2016/02/10;16:43:03;A128;16:44:33;3;1
2016/02/10;16:45:36;A129;16:46:02;8;0
2016/02/10;16:48:56;A130;16:49:05;9;0
2016/02/10;16:51:47;A131;16:52:03;6;0
2016/02/10;16:52:00;A132;16:52:16;5;0
2016/02/10;16:52:40;A133;16:53:14;3;0
2016/02/10;16:53:26;A134;16:53:49;8;0
2016/02/10;16:57:34;A135;16:59:45;4;2
2016/02/10;17:00:57;A136;17:01:01;3;0
2016/02/10;17:08:15;A137;17:08:21;8;0
2016/02/10;17:25:43;A138;17:25:55;9;0
2016/02/10;17:29:58;A139;17:30:14;2;0
2016/02/10;17:34:48;A140;17:35:35;5;0
2016/02/10;17:35:46;A141;17:37:22;9;1
2016/02/10;17:43:00;A142;17:43:20;8;0
2016/02/10;17:44:52;A143;17:47:13;2;2
2016/02/10;17:47:23;A144;17:49:39;9;2
2016/02/10;17:47:28;A145;17:50:45;9;3
2016/02/10;17:51:14;A146;17:51:22;5;0
2016/02/10;17:51:30;A147;17:56:04;5;4
2016/02/10;17:51:36;A148;17:57:32;2;5
2016/02/10;17:56:26;A149;18:00:41;9;4
2016/02/10;17:57:20;A150;18:01:29;5;4
2016/02/10;17:58:27;A151;18:09:02;8;10
2016/02/10;18:00:24;A152;18:09:07;5;8
2016/02/10;18:01:43;EP006;18:03:29;16;1
2016/02/10;18:01:47;A153;18:10:26;9;8
2016/02/10;18:07:14;A154;18:10:35;9;3
2016/02/10;18:13:01;A155;18:14:40;9;1
2016/02/10;18:13:56;A156;18:16:02;9;2
2016/02/10;18:14:59;A157;18:16:34;2;1
2016/02/10;18:16:52;A158;18:17:05;3;0
2016/02/10;18:17:12;A159;18:18:08;4;0
2016/02/10;18:17:56;A160;18:19:30;4;1
2016/02/10;18:18:09;A161;18:20:25;1;2
2016/02/10;18:18:33;A162;18:21:46;9;3
2016/02/10;18:18:40;A163;18:22:10;9;3
2016/02/10;18:21:04;A164;18:22:38;1;1
2016/02/10;18:22:12;E017;18:22:23;16;0
2016/02/10;18:22:48;A165;18:24:23;9;1
2016/02/10;18:24:42;A166;18:28:01;4;3
2016/02/10;18:24:52;A167;18:29:18;1;4
2016/02/10;18:25:26;A168;18:30:40;5;5
2016/02/10;18:25:59;EP007;18:28:51;16;2
2016/02/10;18:26:21;A169;18:30:59;5;4
2016/02/10;18:28:19;A170;18:35:26;1;7
2016/02/10;18:29:22;A171;18:36:50;5;7
2016/02/10;18:31:17;A172;18:39:00;5;7
2016/02/10;18:31:21;A173;18:39:23;8;8
2016/02/10;18:34:44;A174;18:40:21;2;5
2016/02/10;18:35:54;A175;18:41:56;1;6
2016/02/10;18:37:26;A176;18:42:17;4;4
2016/02/10;18:39:06;E018;18:53:41;16;14
2016/02/10;18:39:40;A177;18:47:06;4;7
2016/02/10;18:43:48;EP008;18:48:17;16;4
2016/02/10;18:46:11;A178;18:47:21;1;1
2016/02/10;18:47:56;E019;18:54:43;16;6
2016/02/10;18:48:08;A179;18:48:48;4;0
2016/02/10;18:51:03;A180;18:51:16;8;0
2016/02/10;18:51:11;A181;18:53:36;1;2
2016/02/10;18:54:45;A182;19:01:18;4;6
2016/02/10;18:54:51;A183;19:01:56;3;7
2016/02/10;18:56:19;A184;19:06:30;8;10
2016/02/10;19:03:43;A185;19:06:53;3;3
2016/02/10;19:07:07;A186;19:07:13;3;0
2016/02/10;19:08:28;A187;19:08:38;8;0
2016/02/10;19:08:59;A188;19:10:03;3;1
2016/02/10;19:09:10;A189;19:10:39;8;1
2016/02/10;19:09:36;A190;19:11:46;8;2
2016/02/10;19:10:10;A191;19:12:17;8;2
2016/02/10;19:11:21;A192;19:14:06;9;2
2016/02/10;19:14:01;A193;19:15:37;2;1
2016/02/10;19:14:42;A194;19:16:12;6;1
2016/02/10;19:14:47;A195;19:17:02;8;2
2016/02/10;19:16:18;A196;19:17:18;2;1
2016/02/10;19:16:26;A197;19:17:30;1;1
2016/02/10;19:17:17;A198;19:20:25;5;3
2016/02/10;19:19:10;A199;19:21:06;2;1
2016/02/10;19:21:42;A200;19:22:32;9;0
2016/02/10;19:21:53;A201;19:22:41;1;0
2016/02/10;19:22:02;A202;19:24:37;9;2
2016/02/10;19:22:30;A203;19:25:40;4;3
2016/02/10;19:25:28;A204;19:26:36;6;1
2016/02/10;19:35:14;A205;19:35:26;9;0
2016/02/10;19:37:17;E020;19:37:26;16;0
2016/02/10;19:37:24;A206;19:38:29;8;1
2016/02/10;19:38:36;A207;19:39:44;8;1
2016/02/10;19:38:49;A208;19:40:42;5;1
2016/02/10;19:39:28;E021;19:50:53;16;11
2016/02/10;19:39:33;A209;19:42:04;6;2
2016/02/10;19:40:00;A210;19:44:27;6;4
2016/02/10;19:40:22;A211;19:48:05;6;7
2016/02/10;19:43:06;A212;19:49:50;1;6
2016/02/10;19:43:13;A213;19:53:55;2;10
2016/02/10;19:43:38;A214;19:55:18;5;11
2016/02/10;19:47:44;A215;19:55:42;5;7
2016/02/10;19:48:28;A216;19:56:49;4;8
2016/02/10;19:49:14;A217;19:58:03;8;8
2016/02/10;19:51:16;E022;19:57:23;16;6
2016/02/10;19:52:42;E023;20:00:55;16;8
2016/02/10;20:01:19;A218;20:02:25;1;1
2016/02/10;20:03:45;A219;20:04:37;4;0
2016/02/10;20:04:55;A220;20:05:29;9;0
2016/02/10;20:06:35;A221;20:07:47;5;1
2016/02/10;20:07:25;A222;20:08:11;1;0
2016/02/10;20:09:49;A223;20:11:01;5;1
2016/02/10;20:13:01;A224;20:14:28;9;1
2016/02/10;20:14:12;A225;20:14:43;9;0
2016/02/10;20:16:30;A226;20:16:41;4;0
2016/02/10;20:20:14;A227;20:20:50;4;0
2016/02/10;20:20:17;A228;20:21:32;5;1
2016/02/10;20:20:20;A229;20:23:12;9;2
2016/02/10;20:21:47;A230;20:25:31;4;3
2016/02/10;20:22:49;A231;20:26:14;6;3
2016/02/10;20:23:21;A232;20:28:10;3;4
2016/02/10;20:29:35;A233;20:29:51;3;0
2016/02/10;20:29:51;A234;20:33:26;1;3
2016/02/10;20:30:56;A235;20:33:36;3;2
2016/02/10;20:33:42;A236;20:34:46;3;1
2016/02/10;20:35:21;A237;20:37:13;8;1
2016/02/11;07:43:39;A001;07:48:48;2;5
2016/02/11;08:00:40;A002;08:01:05;6;0
2016/02/11;08:04:29;A003;08:04:45;2;0
2016/02/11;08:37:02;A004;08:37:17;4;0
2016/02/11;08:46:36;A005;08:46:57;3;0
2016/02/11;09:01:18;A006;09:01:19;6;0
2016/02/11;09:10:43;A007;09:11:21;2;0
2016/02/11;09:19:47;A008;09:19:56;4;0
2016/02/11;09:23:24;A009;09:23:49;3;0
2016/02/11;09:26:25;A010;09:26:38;4;0
2016/02/11;09:30:02;A011;09:30:04;2;0
2016/02/11;09:31:08;A012;09:33:12;2;2
2016/02/11;09:37:48;A013;09:38:07;4;0
2016/02/11;09:44:28;A014;09:44:34;6;0
2016/02/11;09:45:59;A015;09:46:04;6;0
2016/02/11;09:57:59;A016;09:58:03;6;0
2016/02/11;10:00:46;A017;10:00:47;2;0
2016/02/11;10:09:52;E001;10:12:04;16;2
2016/02/11;10:19:20;A018;10:19:25;6;0
2016/02/11;10:24:10;A019;10:24:15;2;0
2016/02/11;10:25:06;A020;10:25:59;4;0
2016/02/11;10:29:55;A021;10:30:17;3;0
2016/02/11;10:40:44;A022;10:40:47;6;0
2016/02/11;10:52:25;A023;10:52:29;6;0
2016/02/11;10:52:37;A024;10:52:39;2;0
2016/02/11;11:06:53;A025;11:07:10;2;0
2016/02/11;11:10:41;E002;11:13:02;6;2
2016/02/11;11:41:39;A026;11:42:04;3;0
2016/02/11;13:30:53;A027;13:30:57;1;0
2016/02/11;13:34:39;A028;13:34:59;7;0
2016/02/11;13:38:59;A029;13:39:21;7;0
2016/02/11;13:46:38;A030;13:46:53;1;0
2016/02/11;13:46:50;A031;13:47:05;7;0
2016/02/11;13:56:27;A032;13:56:41;1;0
2016/02/11;14:03:21;A033;14:04:31;2;1
2016/02/11;14:08:12;A034;14:08:21;1;0
2016/02/11;14:13:18;A035;14:13:26;7;0
2016/02/11;14:14:57;A036;14:15:13;1;0
2016/02/11;14:18:37;A037;14:18:42;1;0
2016/02/11;14:21:24;A038;14:21:34;3;0
2016/02/11;14:21:45;E003;14:21:51;6;0
2016/02/11;14:22:04;A039;14:22:28;4;0
2016/02/11;14:26:18;A040;14:26:30;1;0
2016/02/11;14:27:51;A041;14:28:00;7;0
2016/02/11;14:29:28;A042;14:29:42;2;0
2016/02/11;14:30:50;A043;14:30:53;7;0
2016/02/11;14:31:11;A044;14:31:24;4;0
2016/02/11;14:37:55;A045;14:38:05;7;0
2016/02/11;14:38:57;A046;14:39:03;2;0
2016/02/11;14:44:14;A047;14:44:16;7;0
2016/02/11;14:49:03;A048;14:54:20;3;5
2016/02/11;14:55:44;A049;14:55:52;1;0
2016/02/11;15:01:29;A050;15:02:09;1;0
2016/02/11;15:01:35;A051;15:06:12;2;4
2016/02/11;15:02:02;E004;15:04:33;16;2
2016/02/11;15:03:41;AP001;15:04:14;6;0
2016/02/11;15:03:48;A052;15:06:36;5;2
2016/02/11;15:04:07;A053;15:08:14;6;4
2016/02/11;15:05:04;A054;15:09:04;9;4
2016/02/11;15:06:46;A055;15:09:23;9;2
2016/02/11;15:15:00;A056;15:15:11;4;0
2016/02/11;15:16:54;A057;15:17:07;2;0
2016/02/11;15:17:02;A058;15:17:12;4;0
2016/02/11;15:20:47;A059;15:21:10;8;0
2016/02/11;15:24:26;A060;15:24:29;7;0
2016/02/11;15:24:33;A061;15:24:39;1;0
2016/02/11;15:29:52;A062;15:30:56;2;1
2016/02/11;15:35:02;EP001;15:35:44;7;0
2016/02/11;15:35:52;E005;15:36:44;8;0
2016/02/11;15:40:11;A063;15:40:16;6;0
2016/02/11;15:40:32;A064;15:41:33;7;1
2016/02/11;15:46:35;A065;15:46:39;6;0
2016/02/11;15:53:29;A066;15:53:32;7;0
2016/02/11;15:55:50;A067;15:55:52;1;0
2016/02/11;16:02:08;A068;16:02:32;8;0
2016/02/11;16:06:26;E006;16:07:27;16;1
2016/02/11;16:07:49;A069;16:07:52;1;0
2016/02/11;16:08:22;A070;16:10:00;5;1
2016/02/11;16:08:43;A071;16:11:04;7;2
2016/02/11;16:08:51;E007;16:10:44;16;1
2016/02/11;16:16:57;EP002;16:18:14;5;1
2016/02/11;16:25:12;E008;16:25:22;16;0
2016/02/11;16:26:17;A072;16:26:43;4;0
2016/02/11;16:26:34;A073;16:26:45;9;0
2016/02/11;16:31:06;A074;16:31:12;4;0
2016/02/11;16:40:06;A075;16:40:15;8;0
2016/02/11;16:46:37;A076;16:46:40;6;0
2016/02/11;16:47:18;A077;16:47:32;5;0
2016/02/11;16:56:54;A078;16:57:06;5;0
2016/02/11;16:56:57;A079;16:57:33;9;0
2016/02/11;16:59:49;A080;17:00:00;8;0
2016/02/11;17:01:55;A081;17:03:03;4;1
2016/02/11;17:03:45;A082;17:05:08;9;1
2016/02/11;17:09:54;E009;17:10:03;8;0
2016/02/11;17:10:11;A083;17:10:32;4;0
2016/02/11;17:14:29;A084;17:14:37;9;0
2016/02/11;17:17:07;A085;17:17:09;8;0
2016/02/11;17:19:40;A086;17:19:42;9;0
2016/02/11;17:22:15;A087;17:24:42;5;2
2016/02/11;17:24:01;A088;17:27:22;8;3
2016/02/11;17:30:35;A089;17:33:09;4;2
2016/02/11;17:33:26;A090;17:34:45;9;1
2016/02/11;17:39:38;A091;17:39:46;5;0
2016/02/11;17:48:28;A092;17:48:55;8;0
2016/02/11;17:48:33;A093;17:49:32;9;0
2016/02/11;17:49:59;A094;17:50:02;4;0
2016/02/11;17:53:17;A095;17:53:43;8;0
2016/02/11;17:53:39;A096;17:56:54;5;3
2016/02/11;18:00:54;A097;18:01:03;9;0
2016/02/11;18:01:35;E010;18:02:39;9;1
2016/02/11;18:04:23;A098;18:04:25;4;0
2016/02/11;18:06:06;A099;18:06:34;5;0
2016/02/11;18:06:23;A100;18:07:41;5;1
2016/02/11;18:09:11;A101;18:09:22;9;0
2016/02/11;18:09:14;E011;18:09:35;9;0
2016/02/11;18:10:33;A102;18:11:01;8;0
2016/02/11;18:16:14;A103;18:16:25;9;0
2016/02/11;18:17:50;A104;18:17:53;9;0
2016/02/11;18:18:47;A105;18:18:54;4;0
2016/02/11;18:20:41;A106;18:21:21;5;0
2016/02/11;18:27:56;A107;18:28:07;3;0
2016/02/11;18:28:22;A108;18:28:29;4;0
2016/02/11;18:28:31;A109;18:29:47;3;1
2016/02/11;18:29:23;A110;18:33:56;4;4
2016/02/11;18:29:34;A111;18:35:14;4;5
2016/02/11;18:30:27;A112;18:35:35;9;5
2016/02/11;18:34:32;A113;18:36:55;4;2
2016/02/11;18:36:22;A114;18:37:07;8;0
2016/02/11;18:40:08;A115;18:40:28;3;0
2016/02/11;18:41:01;A116;18:42:26;4;1
2016/02/11;18:41:06;A117;18:42:42;7;1
2016/02/11;18:43:41;A118;18:44:32;6;0
2016/02/11;18:45:17;EP003;18:45:39;16;0
2016/02/11;18:45:23;E012;18:45:52;16;0
2016/02/11;18:46:46;A119;18:46:52;9;0
2016/02/11;18:50:06;A120;18:50:25;6;0
2016/02/11;18:52:30;A121;18:52:40;7;0
2016/02/11;18:53:37;E013;18:55:20;16;1
2016/02/11;18:54:03;A122;18:54:08;8;0
2016/02/11;19:00:49;A123;19:01:11;9;0
2016/02/11;19:02:12;A124;19:02:25;5;0
2016/02/11;19:02:53;EP004;19:03:19;16;0
2016/02/11;19:04:24;A125;19:04:29;7;0
2016/02/11;19:05:29;A126;19:05:31;8;0
2016/02/11;19:06:42;A127;19:07:08;5;0
2016/02/11;19:07:46;A128;19:08:19;4;0
2016/02/11;19:10:36;A129;19:10:52;8;0
2016/02/11;19:11:27;A130;19:11:43;3;0
2016/02/11;19:11:30;A131;19:11:51;4;0
2016/02/11;19:16:44;A132;19:16:58;7;0
2016/02/11;19:16:57;A133;19:17:50;6;0
2016/02/11;19:18:07;A134;19:18:16;3;0
2016/02/11;19:19:38;A135;19:19:56;5;0
2016/02/11;19:21:22;E014;19:21:36;16;0
2016/02/11;19:36:19;A136;19:36:28;5;0
2016/02/11;19:46:59;A137;19:47:16;6;0
2016/02/11;19:56:31;A138;19:56:45;5;0
2016/02/11;19:57:29;A139;19:57:56;3;0
2016/02/11;19:58:00;A140;19:58:08;9;0
2016/02/11;20:01:26;A141;20:01:43;9;0
2016/02/11;20:01:32;A142;20:01:55;8;0
2016/02/11;20:02:08;EP005;20:07:40;3;5
2016/02/11;20:02:18;A143;20:02:56;9;0
2016/02/11;20:02:30;A144;20:02:59;9;0
2016/02/11;20:03:18;A145;20:03:34;5;0
2016/02/11;20:03:34;A146;20:03:50;4;0
2016/02/11;20:05:11;A147;20:05:31;9;0
2016/02/11;20:14:52;A148;20:15:09;5;0
2016/02/11;20:15:10;A149;20:15:26;6;0
2016/02/11;20:16:05;E015;20:16:13;16;0
2016/02/11;20:27:40;A150;20:28:23;5;0
2016/02/11;20:27:45;A151;20:28:35;4;0
2016/02/11;20:28:33;A152;20:29:50;8;1
2016/02/11;20:32:05;A153;20:32:24;3;0
2016/02/11;20:38:53;A154;20:39:05;5;0
2016/02/11;20:46:13;A155;20:46:19;5;0
2016/02/11;20:48:07;A156;20:48:35;4;0
2016/02/11;20:56:47;A157;20:56:52;5;0
2016/02/11;20:59:04;A158;20:59:15;8;0
2016/02/12;07:44:31;A001;07:52:46;2;8
2016/02/12;08:11:06;A002;08:11:16;4;0
2016/02/12;08:34:45;A003;08:35:03;4;0
2016/02/12;08:41:43;A004;08:41:47;6;0
2016/02/12;08:58:46;EP001;08:59:03;6;0
2016/02/12;09:00:07;A005;09:00:13;2;0
2016/02/12;09:02:40;A006;09:02:48;4;0
2016/02/12;09:05:50;A007;09:10:57;4;5
2016/02/12;09:12:02;A008;09:18:11;2;6
2016/02/12;09:24:29;A009;09:24:35;6;0
2016/02/12;09:27:45;A010;09:31:03;2;3
2016/02/12;09:30:32;A011;09:35:21;4;4
2016/02/12;09:32:35;A012;09:41:45;2;9
2016/02/12;09:37:32;A013;09:41:59;2;4
2016/02/12;09:56:21;A014;09:56:26;6;0
2016/02/12;09:57:28;E001;09:57:45;4;0
2016/02/12;09:57:52;A015;10:02:47;4;4
2016/02/12;10:05:25;A016;10:11:33;4;6
2016/02/12;10:11:08;A017;10:12:54;6;1
2016/02/12;10:11:39;A018;10:14:43;6;3
2016/02/12;10:18:12;A019;10:21:19;6;3
2016/02/12;10:30:33;A020;10:31:11;2;0
2016/02/12;10:47:11;A021;10:47:13;6;0
2016/02/12;10:48:07;A022;10:48:11;4;0
2016/02/12;10:48:17;A023;10:55:42;6;7
2016/02/12;11:04:32;A024;11:06:14;6;1
2016/02/12;11:05:41;E002;11:06:23;6;0
2016/02/12;11:06:53;A025;11:06:54;6;0
2016/02/12;11:07:15;A026;11:08:48;6;1
2016/02/12;11:10:55;A027;11:14:32;4;3
2016/02/12;11:15:06;A028;11:15:48;2;0
2016/02/12;11:16:22;A029;11:17:42;2;1
2016/02/12;11:31:07;A030;11:40:33;2;9
2016/02/12;11:32:37;A031;11:40:43;2;8
2016/02/12;12:59:54;A032;13:00:23;3;0
2016/02/12;12:59:58;A033;13:00:40;4;0
2016/02/12;13:00:22;A034;13:03:04;6;2
2016/02/12;13:01:00;A035;13:03:06;1;2
2016/02/12;13:03:09;A036;13:08:56;2;5
2016/02/12;13:05:00;A037;13:19:49;4;14
2016/02/12;13:13:22;A038;13:20:11;4;6
2016/02/12;13:24:14;A039;13:24:46;4;0
2016/02/12;13:25:47;A040;13:26:17;3;0
2016/02/12;13:31:51;A041;13:32:05;4;0
2016/02/12;13:36:26;A042;13:36:51;3;0
2016/02/12;13:36:58;A043;13:37:12;4;0
2016/02/12;13:39:07;A044;13:39:11;6;0
2016/02/12;13:42:37;A045;13:43:25;4;0
2016/02/12;13:48:53;A046;13:50:27;2;1
2016/02/12;13:52:29;A047;13:52:54;1;0
2016/02/12;13:53:54;A048;14:00:24;6;6
2016/02/12;13:57:46;A049;14:01:29;1;3
2016/02/12;14:00:26;A050;14:02:30;6;2
2016/02/12;14:03:44;A051;14:03:50;6;0
2016/02/12;14:05:52;A052;14:06:21;1;0
2016/02/12;14:06:37;A053;14:07:05;1;0
2016/02/12;14:10:58;A054;14:11:00;2;0
2016/02/12;14:14:59;A055;14:15:26;2;0
2016/02/12;14:17:51;A056;14:18:18;4;0
2016/02/12;14:18:19;AP001;14:20:28;1;2
2016/02/12;14:19:04;A057;14:21:04;4;2
2016/02/12;14:21:56;A058;14:23:00;2;1
2016/02/12;14:30:09;A059;14:31:26;3;1
2016/02/12;14:30:56;A060;14:35:46;1;4
2016/02/12;14:31:27;A061;14:37:40;2;6
2016/02/12;14:36:09;E003;14:37:06;16;0
2016/02/12;14:39:19;A062;14:40:52;4;1
2016/02/12;14:41:09;A063;14:43:33;4;2
2016/02/12;14:45:54;A064;14:46:47;4;0
2016/02/12;14:53:47;A065;14:53:48;2;0
2016/02/12;14:59:55;A066;15:01:28;3;1
2016/02/12;15:03:53;A067;15:04:12;5;0
2016/02/12;15:12:31;A068;15:13:45;3;1
2016/02/12;15:23:14;A069;15:23:23;9;0
2016/02/12;15:37:53;E004;15:41:49;8;3
2016/02/12;15:39:27;A070;15:39:34;9;0
2016/02/12;15:43:05;A071;15:43:13;5;0
2016/02/12;15:52:06;A072;15:53:40;9;1
2016/02/12;15:52:12;A073;15:53:58;6;1
2016/02/12;15:52:15;A074;15:55:12;5;2
2016/02/12;15:55:53;A075;15:56:47;2;0
2016/02/12;16:00:33;A076;16:00:51;1;0
2016/02/12;16:01:02;A077;16:01:17;5;0
2016/02/12;16:01:31;A078;16:01:59;5;0
2016/02/12;16:03:57;A079;16:04:30;6;0
2016/02/12;16:08:53;A080;16:08:56;6;0
2016/02/12;16:16:27;A081;16:16:55;6;0
2016/02/12;16:16:52;A082;16:16:58;8;0
2016/02/12;16:21:35;A083;16:21:43;6;0
2016/02/12;16:24:00;E005;16:24:43;16;0
2016/02/12;16:30:58;A084;16:31:03;6;0
2016/02/12;16:36:17;A085;16:36:25;2;0
2016/02/12;16:37:13;A086;16:37:32;8;0
2016/02/12;16:40:25;A087;16:40:33;8;0
2016/02/12;16:44:18;A088;16:44:20;3;0
2016/02/12;16:46:32;A089;16:46:39;6;0
2016/02/12;16:57:30;A090;16:58:09;4;0
2016/02/12;17:00:01;A091;17:00:04;8;0
2016/02/12;17:01:35;A092;17:01:58;9;0
2016/02/12;17:04:27;A093;17:09:08;2;4
2016/02/12;17:15:20;E006;17:16:22;5;1
2016/02/12;17:36:58;A094;17:37:14;9;0
2016/02/12;17:42:06;A095;17:42:12;2;0
2016/02/12;17:55:29;A096;17:55:39;5;0
2016/02/12;18:03:00;A097;18:03:02;8;0
2016/02/12;18:12:03;A098;18:12:14;5;0
2016/02/12;18:13:39;A099;18:13:47;8;0
2016/02/12;18:14:20;A100;18:14:41;5;0
2016/02/12;18:16:24;A101;18:17:27;4;1
2016/02/12;18:18:48;A102;18:19:17;5;0
2016/02/12;18:19:25;EP002;18:20:43;16;1
2016/02/12;18:25:50;A103;18:26:17;9;0
2016/02/12;18:29:19;A104;18:29:31;3;0
2016/02/12;18:29:48;A105;18:29:55;4;0
2016/02/12;18:33:36;A106;18:34:11;4;0
2016/02/12;18:33:49;A107;18:34:14;9;0
2016/02/12;18:35:29;A108;18:35:46;2;0
2016/02/12;18:39:36;A109;18:39:45;3;0
2016/02/12;18:45:49;A110;18:45:57;4;0
2016/02/12;18:53:10;A111;18:53:13;9;0
2016/02/12;18:59:50;A112;18:59:58;8;0
2016/02/12;19:01:17;A113;19:02:12;3;0
2016/02/12;19:03:43;A114;19:04:05;7;0
2016/02/12;19:06:36;A115;19:06:41;9;0
2016/02/12;19:08:03;E007;19:08:28;7;0
2016/02/12;19:12:35;A116;19:12:53;9;0
2016/02/12;19:14:28;A117;19:14:34;5;0
2016/02/12;19:17:33;A118;19:17:42;8;0
2016/02/12;19:18:14;A119;19:18:22;4;0
2016/02/12;19:19:46;A120;19:20:41;4;0
2016/02/12;19:22:46;A121;19:23:03;3;0
2016/02/12;19:22:51;A122;19:23:09;4;0
2016/02/12;19:23:02;A123;19:23:17;9;0
2016/02/12;19:28:00;A124;19:28:09;5;0
2016/02/12;19:29:22;A125;19:29:30;9;0
2016/02/12;19:34:51;A126;19:35:02;5;0
2016/02/12;19:35:41;E008;19:35:44;9;0
2016/02/12;19:35:47;A127;19:36:48;7;1
2016/02/12;19:42:05;A128;19:42:18;8;0
2016/02/12;19:43:54;A129;19:44:19;3;0
2016/02/12;19:44:15;E009;19:44:27;4;0
2016/02/12;19:53:06;A130;19:53:20;5;0
2016/02/12;19:58:29;A131;19:58:44;8;0
2016/02/12;19:58:35;A132;19:58:53;9;0
2016/02/12;19:59:53;A133;20:00:17;5;0
2016/02/12;20:00:58;A134;20:19:27;8;18
2016/02/12;20:03:49;A135;20:23:21;6;19
2016/02/12;20:06:59;A136;20:24:17;7;17
2016/02/12;20:08:22;A137;20:24:48;6;16
2016/02/12;20:14:04;A138;20:26:18;5;12
2016/02/12;20:17:11;A139;20:27:10;3;9
2016/02/12;20:34:47;A140;20:35:03;5;0
2016/02/12;20:38:47;A141;20:41:24;5;2
2016/02/12;20:39:56;A142;20:41:48;3;1
2016/02/12;20:50:06;A143;20:50:11;3;0
2016/02/12;20:54:16;A144;20:54:21;3;0
2016/02/12;20:54:21;A145;20:54:31;7;0
2016/02/12;20:55:08;A146;20:55:17;5;0
2016/02/13;07:42:49;A001;07:49:52;6;7
2016/02/13;08:05:50;A002;08:05:54;4;0
2016/02/13;08:29:01;A003;08:29:06;6;0
2016/02/13;08:37:07;E001;08:37:20;4;0
2016/02/13;08:42:26;A004;08:42:53;5;0
2016/02/13;09:01:27;A005;09:01:37;3;0
2016/02/13;09:07:24;E002;09:07:35;3;0
2016/02/13;09:18:34;A006;09:18:37;6;0
2016/02/13;09:22:30;A007;09:22:34;6;0
2016/02/13;09:31:40;A008;09:31:49;6;0
2016/02/13;09:49:57;A009;09:50:04;6;0
2016/02/13;10:13:14;A010;10:13:16;4;0
2016/02/13;10:18:19;A011;10:19:16;6;0
2016/02/13;10:24:01;A012;10:24:03;4;0
2016/02/13;10:47:26;A013;10:47:30;6;0
2016/02/13;10:51:09;A014;10:51:14;5;0
2016/02/13;10:51:27;A015;10:51:40;6;0
2016/02/13;10:59:06;A016;10:59:09;4;0
2016/02/13;11:20:44;A017;11:20:47;4;0
2016/02/13;11:28:16;A018;11:30:34;5;2
2016/02/13;11:28:27;A019;11:33:43;2;5
2016/02/13;11:28:54;A020;11:34:44;5;5
2016/02/13;11:30:00;A021;11:35:44;5;5
2016/02/13;11:35:40;A022;11:37:23;2;1
2016/02/13;11:36:02;A023;11:37:32;5;1
2016/02/15;07:47:28;A001;07:58:40;4;11
2016/02/15;08:02:07;A002;08:02:28;2;0
2016/02/15;08:07:49;A003;08:07:56;6;0
2016/02/15;08:10:32;A004;08:10:36;4;0
2016/02/15;08:27:52;A005;08:28:00;2;0
2016/02/15;08:29:52;A006;08:31:42;4;1
2016/02/15;08:31:15;A007;08:33:19;2;2
2016/02/15;08:38:53;A008;08:39:17;2;0
2016/02/15;08:40:09;A009;08:47:07;2;6
2016/02/15;09:09:01;A010;09:09:03;4;0
2016/02/15;09:13:56;E001;09:14:21;16;0
2016/02/15;09:18:56;A011;09:19:04;2;0
2016/02/15;09:24:28;A012;09:24:29;6;0
2016/02/15;09:24:33;E002;09:24:37;6;0
2016/02/15;09:28:56;A013;09:29:05;4;0
2016/02/15;09:35:22;A014;09:35:54;2;0
2016/02/15;09:40:34;A015;09:48:38;6;8
2016/02/15;09:43:46;A016;09:51:37;6;7
2016/02/15;09:48:30;A017;09:55:24;6;6
2016/02/15;09:48:37;A018;09:59:43;4;11
2016/02/15;09:50:30;A019;10:08:34;6;18
2016/02/15;09:55:20;A020;10:09:22;6;14
2016/02/15;10:01:02;A021;10:09:49;2;8
2016/02/15;10:05:35;A022;10:11:54;2;6
2016/02/15;10:06:02;A023;10:12:01;2;5
2016/02/15;10:06:43;A024;10:15:02;6;8
2016/02/15;10:08:50;A025;10:15:53;2;7
2016/02/15;10:15:16;A026;10:19:58;2;4
2016/02/15;10:24:16;A027;10:25:31;2;1
2016/02/15;10:24:37;A028;10:27:11;4;2
2016/02/15;10:26:11;A029;10:31:37;6;5
2016/02/15;10:27:43;A030;10:34:50;6;7
2016/02/15;10:34:29;A031;10:46:50;6;12
2016/02/15;10:37:56;A032;10:50:09;6;12
2016/02/15;10:39:51;E003;10:40:10;16;0
2016/02/15;10:43:29;A033;10:51:19;6;7
2016/02/15;11:05:37;A034;11:05:43;6;0
2016/02/15;11:05:42;A035;11:06:11;4;0
2016/02/15;11:20:20;E004;11:20:35;16;0
2016/02/15;11:22:24;A036;11:22:26;6;0
2016/02/15;11:27:13;A037;11:27:31;2;0
2016/02/15;11:36:57;A038;11:36:59;2;0
2016/02/15;11:40:43;A039;11:40:49;4;0
2016/02/15;13:00:52;A040;13:00:57;4;0
2016/02/15;13:01:02;A041;13:01:31;4;0
2016/02/15;13:07:16;A042;13:07:19;6;0
2016/02/15;13:12:44;A043;13:12:49;4;0
2016/02/15;13:14:59;A044;13:15:49;6;0
2016/02/15;13:21:17;A045;13:21:43;4;0
